,id,ip,date,method,route,protocol,status,size
2405,2452,192.168.161.237,2026-08-06 23:57:32-03:00,GET,/health,HTTP/1.1,200,3563
2406,2453,192.168.196.84,2026-08-06 23:57:37-03:00,DELETE,/api/users,HTTP/1.1,200,1266
2407,2454,192.168.207.120,2026-08-06 23:57:37-03:00,GET,/health,HTTP/1.1,200,3209
2408,2455,192.168.35.32,2026-08-06 23:57:38-03:00,GET,/health,HTTP/1.1,200,1754
2409,2456,192.168.56.225,2026-08-06 23:57:43-03:00,GET,/health,HTTP/1.1,200,849
2410,2457,192.168.181.124,2026-08-06 23:57:48-03:00,POST,/health,HTTP/2,200,2694
2411,2458,192.168.90.14,2026-08-06 23:57:52-03:00,GET,/health,HTTP/1.1,200,173
2412,2459,192.168.170.238,2026-08-06 23:57:57-03:00,PATCH,/health,HTTP/2,500,3640
2413,2460,192.168.181.124,2026-08-06 23:57:59-03:00,GET,/api/users,HTTP/1.1,404,3803
2414,2461,192.168.61.58,2026-08-06 23:57:59-03:00,DELETE,/health,HTTP/1.1,200,2585
2415,2463,192.168.207.120,2026-08-06 23:58:03-03:00,GET,/health,HTTP/1.1,200,249
2416,2464,192.168.55.156,2026-08-06 23:58:05-03:00,PUT,/health,HTTP/1.1,200,3608
2417,2465,192.168.122.144,2026-08-06 23:58:09-03:00,PUT,/api/users/2,HTTP/1.1,404,3207
2418,2466,192.168.162.5,2026-08-06 23:58:14-03:00,DELETE,/api/users/2,HTTP/1.1,500,1426
2419,2467,192.168.115.85,2026-08-06 23:58:14-03:00,POST,/api/auth/login,HTTP/1.1,200,1188
2420,2468,192.168.35.32,2026-08-06 23:58:15-03:00,DELETE,/api/orders,HTTP/1.1,200,718
2421,2469,192.168.90.14,2026-08-06 23:58:17-03:00,DELETE,/api/users,HTTP/1.1,200,2945
2422,2470,192.168.55.156,2026-08-06 23:58:20-03:00,GET,/api/users,HTTP/1.1,200,2640
2423,2471,192.168.181.124,2026-08-06 23:58:25-03:00,GET,/api/users/7,HTTP/1.1,200,728
2424,2472,192.168.35.32,2026-08-06 23:58:26-03:00,DELETE,/health,HTTP/1.1,200,2766
2425,2473,192.168.161.217,2026-08-06 23:58:26-03:00,POST,/api/users,HTTP/1.1,200,3908
2426,2474,192.168.181.124,2026-08-06 23:58:26-03:00,POST,/health,HTTP/1.1,200,2306
2427,2475,192.168.80.148,2026-08-06 23:58:30-03:00,GET,/health,HTTP/2,200,2032
2428,2476,192.168.91.81,2026-08-06 23:58:31-03:00,GET,/api/products,HTTP/2,500,1756
2429,2477,192.168.56.73,2026-08-06 23:58:34-03:00,GET,/health,HTTP/1.1,200,1809
2430,2478,192.168.55.156,2026-08-06 23:58:37-03:00,GET,/api/users,HTTP/1.1,200,715
2431,2479,192.168.90.14,2026-08-06 23:58:42-03:00,GET,/api/users,HTTP/2,200,3470
2432,2480,192.168.44.220,2026-08-06 23:58:42-03:00,PATCH,/api/users,HTTP/1.1,200,2751
2433,2481,192.168.55.156,2026-08-06 23:58:44-03:00,GET,/health,HTTP/1.1,200,1176
2434,2482,192.168.161.237,2026-08-06 23:58:47-03:00,POST,/health,HTTP/2,500,3248
2435,2483,192.168.161.237,2026-08-06 23:58:47-03:00,GET,/api/auth/login,HTTP/1.1,200,3582
2436,2484,192.168.196.84,2026-08-06 23:58:48-03:00,GET,/api/products,HTTP/1.1,500,996
2437,2485,192.168.161.217,2026-08-06 23:58:52-03:00,GET,/api/users,HTTP/1.1,500,562
2438,2486,192.168.157.33,2026-08-06 23:58:53-03:00,GET,/api/users/10,HTTP/1.1,200,11
2439,2487,192.168.35.32,2026-08-06 23:58:58-03:00,GET,/health,HTTP/1.1,200,2488
2440,2488,192.168.157.33,2026-08-06 23:59:03-03:00,DELETE,/health,HTTP/1.1,200,1976
2441,2489,192.168.104.31,2026-08-06 23:59:07-03:00,GET,/api/users/4,HTTP/1.1,200,886
2442,2490,192.168.35.32,2026-08-06 23:59:11-03:00,GET,/health,HTTP/1.1,200,3189
2443,2491,192.168.90.14,2026-08-06 23:59:14-03:00,GET,/api/orders,HTTP/1.1,404,521
2444,2492,192.168.91.81,2026-08-06 23:59:16-03:00,GET,/health,HTTP/1.1,200,489
2445,2493,192.168.44.220,2026-08-06 23:59:21-03:00,POST,/api/orders,HTTP/1.1,200,3940
2446,2494,192.168.104.235,2026-08-06 23:59:25-03:00,GET,/api/users/3,HTTP/1.1,200,15
2447,2495,192.168.122.144,2026-08-06 23:59:26-03:00,POST,/api/products,HTTP/2,200,1550
2448,2496,192.168.55.156,2026-08-06 23:59:27-03:00,GET,/health,HTTP/1.1,200,2086
2449,2497,192.168.55.156,2026-08-06 23:59:30-03:00,GET,/api/users/1,HTTP/1.1,200,2186
2450,2498,192.168.35.32,2026-08-06 23:59:32-03:00,GET,/api/orders,HTTP/1.1,404,1629
2451,2499,192.168.56.73,2026-08-06 23:59:36-03:00,POST,/health,HTTP/1.1,200,3809
2452,2500,192.168.161.217,2026-08-06 23:59:37-03:00,GET,/api/users/1,HTTP/1.1,200,847
2453,2501,192.168.44.220,2026-08-06 23:59:40-03:00,POST,/health,HTTP/1.1,200,1053
2454,2502,192.168.55.156,2026-08-06 23:59:45-03:00,POST,/api/users/6,HTTP/1.1,200,1809
2455,2503,192.168.115.85,2026-08-06 23:59:50-03:00,GET,/api/products,HTTP/1.1,200,867
2456,2504,192.168.55.156,2026-08-06 23:59:51-03:00,DELETE,/api/users/5,HTTP/1.1,200,344
2457,2505,192.168.55.156,2026-08-06 23:59:51-03:00,GET,/api/users/2,HTTP/1.1,200,1436
2458,2506,192.168.35.32,2026-08-06 23:59:52-03:00,GET,/health,HTTP/1.1,200,3170
2459,2507,192.168.104.235,2026-08-06 23:59:57-03:00,GET,/api/users/2,HTTP/1.1,500,1589
2460,2508,192.168.35.32,2026-08-07 00:00:02-03:00,GET,/health,HTTP/1.1,404,1608
2461,2509,192.168.55.156,2026-08-07 00:00:07-03:00,GET,/api/users,HTTP/1.1,200,635
2462,2510,192.168.153.220,2026-08-07 00:00:09-03:00,GET,/api/users/8,HTTP/1.1,200,2482
2463,2511,192.168.153.220,2026-08-07 00:00:10-03:00,GET,/api/users/7,HTTP/1.1,200,259
2464,2512,192.168.104.235,2026-08-07 00:00:15-03:00,PUT,/api/orders,HTTP/2,200,2016
2465,2513,192.168.91.81,2026-08-07 00:00:17-03:00,GET,/api/products,HTTP/1.1,200,1454
2466,2514,192.168.35.32,2026-08-07 00:00:17-03:00,GET,/api/orders,HTTP/2,200,1358
2467,2515,192.168.55.156,2026-08-07 00:00:22-03:00,DELETE,/api/orders,HTTP/1.1,200,1158
2468,2516,192.168.55.156,2026-08-07 00:00:25-03:00,POST,/health,HTTP/1.1,200,2568
2469,2517,192.168.181.124,2026-08-07 00:00:30-03:00,GET,/health,HTTP/1.1,200,2631
2470,2518,192.168.35.32,2026-08-07 00:00:34-03:00,POST,/health,HTTP/1.1,200,951
2471,2519,192.168.104.31,2026-08-07 00:00:36-03:00,GET,/health,HTTP/1.1,200,652
2472,2520,192.168.90.14,2026-08-07 00:00:36-03:00,POST,/api/users,HTTP/2,200,2667
2473,2521,192.168.170.238,2026-08-07 00:00:36-03:00,GET,/api/products,HTTP/1.1,200,3608
2474,2522,192.168.35.32,2026-08-07 00:00:36-03:00,GET,/api/auth/login,HTTP/1.1,500,3508
2475,2523,192.168.125.189,2026-08-07 00:00:37-03:00,POST,/api/users/2,HTTP/1.1,404,3963
2476,2524,192.168.35.32,2026-08-07 00:00:38-03:00,POST,/api/users/6,HTTP/1.1,200,2478
2477,2525,192.168.170.238,2026-08-07 00:00:42-03:00,POST,/api/auth/login,HTTP/2,200,2621
2478,2526,192.168.35.32,2026-08-07 00:00:42-03:00,GET,/api/orders,HTTP/1.1,200,210
2479,2527,192.168.157.33,2026-08-07 00:00:45-03:00,GET,/api/users,HTTP/1.1,200,3153
2480,2528,192.168.181.124,2026-08-07 00:00:48-03:00,GET,/health,HTTP/1.1,200,1776
2481,2529,192.168.122.144,2026-08-07 00:00:52-03:00,GET,/api/users/10,HTTP/1.1,200,2963
2482,2530,192.168.35.32,2026-08-07 00:00:57-03:00,GET,/api/products,HTTP/1.1,200,1181
2483,2531,192.168.161.237,2026-08-07 00:01:00-03:00,POST,/health,HTTP/1.1,404,1242
2484,2532,192.168.55.156,2026-08-07 00:01:02-03:00,GET,/health,HTTP/1.1,200,1669
2485,2533,192.168.181.124,2026-08-07 00:01:04-03:00,GET,/api/users/2,HTTP/1.1,200,1504
2486,2534,192.168.56.225,2026-08-07 00:01:06-03:00,GET,/api/users/3,HTTP/1.1,500,1434
2487,2535,192.168.44.220,2026-08-07 00:01:09-03:00,GET,/api/users,HTTP/1.1,200,3039
2488,2536,192.168.55.156,2026-08-07 00:01:14-03:00,DELETE,/api/products,HTTP/1.1,200,2339
2489,2537,192.168.35.32,2026-08-07 00:01:19-03:00,DELETE,/api/products,HTTP/1.1,200,3794
2490,2538,192.168.44.220,2026-08-07 00:01:23-03:00,GET,/api/products,HTTP/1.1,200,3230
2491,2539,192.168.154.238,2026-08-07 00:01:25-03:00,GET,/health,HTTP/1.1,200,1672
2492,2540,192.168.104.31,2026-08-07 00:01:28-03:00,GET,/health,HTTP/1.1,200,2938
2493,2541,192.168.56.225,2026-08-07 00:01:31-03:00,GET,/api/users,HTTP/1.1,200,729
2494,2542,192.168.153.220,2026-08-07 00:01:34-03:00,GET,/health,HTTP/1.1,200,1924
2495,2543,192.168.170.238,2026-08-07 00:01:38-03:00,GET,/api/users/8,HTTP/1.1,404,1896
2496,2544,192.168.181.124,2026-08-07 00:01:39-03:00,GET,/api/products,HTTP/2,200,1066
2497,2545,192.168.61.58,2026-08-07 00:01:43-03:00,GET,/api/users,HTTP/1.1,200,300
2498,2546,192.168.35.32,2026-08-07 00:01:47-03:00,GET,/api/users/5,HTTP/1.1,500,1097
2499,2547,192.168.90.14,2026-08-07 00:01:48-03:00,DELETE,/api/users,HTTP/2,404,1134
2500,2548,192.168.91.81,2026-08-07 00:01:50-03:00,GET,/health,HTTP/2,500,485
2501,2549,192.168.80.148,2026-08-07 00:01:50-03:00,GET,/api/products,HTTP/2,404,3838
2502,2550,192.168.104.235,2026-08-07 00:01:53-03:00,PUT,/api/orders,HTTP/1.1,200,2079
2503,2551,192.168.195.109,2026-08-07 00:01:53-03:00,GET,/api/users/10,HTTP/1.1,500,3525
2504,2552,192.168.104.235,2026-08-07 00:01:56-03:00,GET,/api/orders,HTTP/2,404,1850
2505,2553,192.168.125.189,2026-08-07 00:01:56-03:00,GET,/api/products,HTTP/2,404,3634
2506,2554,192.168.35.32,2026-08-07 00:01:58-03:00,POST,/api/auth/login,HTTP/1.1,500,1676
2507,2555,192.168.170.238,2026-08-07 00:02:03-03:00,GET,/api/users/8,HTTP/1.1,200,2229
2508,2556,192.168.125.189,2026-08-07 00:02:06-03:00,PUT,/api/users,HTTP/1.1,200,4043
2509,2557,192.168.181.124,2026-08-07 00:02:10-03:00,POST,/health,HTTP/1.1,200,2934
2510,2558,192.168.203.239,2026-08-07 00:02:11-03:00,POST,/api/users,HTTP/1.1,200,3499
2511,2559,192.168.181.124,2026-08-07 00:02:15-03:00,GET,/health,HTTP/1.1,200,3593
2512,2560,192.168.55.156,2026-08-07 00:02:15-03:00,GET,/health,HTTP/1.1,500,853
2513,2561,192.168.56.225,2026-08-07 00:02:18-03:00,POST,/api/auth/login,HTTP/2,200,1164
2514,2562,192.168.37.35,2026-08-07 00:02:18-03:00,GET,/health,HTTP/1.1,500,3947
2515,2563,192.168.90.14,2026-08-07 00:02:19-03:00,PUT,/api/users,HTTP/1.1,404,3377
2516,2564,192.168.153.220,2026-08-07 00:02:20-03:00,GET,/health,HTTP/1.1,500,531
2517,2565,192.168.196.84,2026-08-07 00:02:25-03:00,GET,/api/users,HTTP/1.1,200,2516
2518,2566,192.168.55.156,2026-08-07 00:02:28-03:00,GET,/api/users/6,HTTP/1.1,200,2886
2519,2567,192.168.35.32,2026-08-07 00:02:30-03:00,GET,/api/users/7,HTTP/1.1,404,3491
2520,2568,192.168.104.31,2026-08-07 00:02:30-03:00,GET,/health,HTTP/1.1,404,3048
2521,2569,192.168.55.156,2026-08-07 00:02:34-03:00,PATCH,/api/users,HTTP/1.1,404,3450
2522,2570,192.168.35.32,2026-08-07 00:02:35-03:00,GET,/api/users/10,HTTP/1.1,200,2974
2523,2571,192.168.162.5,2026-08-07 00:02:37-03:00,GET,/health,HTTP/1.1,200,776
2524,2572,192.168.35.32,2026-08-07 00:02:41-03:00,GET,/api/orders,HTTP/1.1,404,3525
2525,2573,192.168.56.225,2026-08-07 00:02:45-03:00,GET,/api/users/7,HTTP/1.1,200,4038
2526,2574,192.168.35.32,2026-08-07 00:02:50-03:00,GET,/health,HTTP/1.1,200,610
2527,2575,192.168.80.148,2026-08-07 00:02:52-03:00,GET,/api/users,HTTP/1.1,200,949
2528,2576,192.168.55.156,2026-08-07 00:02:55-03:00,GET,/api/orders,HTTP/1.1,200,3996
2529,2577,192.168.181.124,2026-08-07 00:03:00-03:00,GET,/api/users/9,HTTP/1.1,200,90
2530,2578,192.168.41.129,2026-08-07 00:03:05-03:00,GET,/api/users,HTTP/1.1,200,3466
2531,2579,192.168.181.124,2026-08-07 00:03:09-03:00,GET,/api/orders,HTTP/1.1,200,548
2532,2580,192.168.80.148,2026-08-07 00:03:12-03:00,POST,/health,HTTP/2,200,2467
2533,2581,192.168.56.73,2026-08-07 00:03:13-03:00,GET,/api/auth/login,HTTP/1.1,200,3015
2534,2582,192.168.162.5,2026-08-07 00:03:15-03:00,POST,/health,HTTP/1.1,200,2748
2535,2583,192.168.44.220,2026-08-07 00:03:18-03:00,GET,/health,HTTP/1.1,200,1168
2536,2584,192.168.55.156,2026-08-07 00:03:18-03:00,DELETE,/api/users/5,HTTP/1.1,200,3907
2537,2585,192.168.41.129,2026-08-07 00:03:23-03:00,GET,/api/users,HTTP/2,200,2467
2538,2586,192.168.104.235,2026-08-07 00:03:28-03:00,GET,/api/users,HTTP/1.1,404,1307
2539,2587,192.168.55.156,2026-08-07 00:03:29-03:00,GET,/api/users,HTTP/2,200,3777
2540,2588,192.168.55.156,2026-08-07 00:03:34-03:00,GET,/api/users,HTTP/1.1,404,891
2541,2589,192.168.103.186,2026-08-07 00:03:38-03:00,PATCH,/api/orders,HTTP/1.1,200,415
2542,2590,192.168.55.156,2026-08-07 00:03:39-03:00,GET,/api/auth/login,HTTP/1.1,200,742
2543,2591,192.168.195.109,2026-08-07 00:03:39-03:00,GET,/api/users,HTTP/1.1,200,509
2544,2592,192.168.153.220,2026-08-07 00:03:41-03:00,PATCH,/api/users/3,HTTP/1.1,200,923
2545,2593,192.168.35.32,2026-08-07 00:03:44-03:00,GET,/health,HTTP/1.1,200,557
2546,2594,192.168.125.189,2026-08-07 00:03:47-03:00,GET,/api/users/4,HTTP/1.1,200,422
2547,2595,192.168.181.124,2026-08-07 00:03:52-03:00,GET,/api/orders,HTTP/1.1,404,2585
2548,2596,192.168.35.32,2026-08-07 00:03:57-03:00,POST,/api/users/1,HTTP/1.1,200,2945
2549,2597,192.168.35.32,2026-08-07 00:03:58-03:00,PUT,/health,HTTP/1.0,200,1007
2550,2598,192.168.37.35,2026-08-07 00:03:59-03:00,GET,/api/users/8,HTTP/1.1,200,3554
2551,2599,192.168.55.156,2026-08-07 00:04:03-03:00,GET,/api/users,HTTP/1.1,200,479
2552,2600,192.168.35.32,2026-08-07 00:04:07-03:00,GET,/api/auth/login,HTTP/1.1,200,814
2553,2601,192.168.115.85,2026-08-07 00:04:11-03:00,DELETE,/api/users/3,HTTP/1.1,200,1267
2554,2602,192.168.44.220,2026-08-07 00:04:13-03:00,PUT,/api/users/7,HTTP/1.1,404,3222
2555,2603,192.168.55.156,2026-08-07 00:04:17-03:00,PUT,/api/products,HTTP/1.1,404,1575
2556,2604,192.168.161.217,2026-08-07 00:04:20-03:00,GET,/health,HTTP/1.1,200,88
2557,2605,192.168.56.225,2026-08-07 00:04:23-03:00,GET,/health,HTTP/1.1,200,4079
2558,2606,192.168.104.235,2026-08-07 00:04:28-03:00,GET,/api/users,HTTP/1.1,200,2002
2559,2607,192.168.55.156,2026-08-07 00:04:29-03:00,POST,/api/users,HTTP/2,200,2714
2560,2608,192.168.181.124,2026-08-07 00:04:33-03:00,GET,/health,HTTP/2,404,1655
2561,2610,192.168.161.237,2026-08-07 00:04:40-03:00,GET,/api/orders,HTTP/2,200,3828
2562,2611,192.168.41.129,2026-08-07 00:04:42-03:00,GET,/api/users/2,HTTP/1.1,404,1626
2563,2612,192.168.35.32,2026-08-07 00:04:44-03:00,POST,/api/users,HTTP/1.1,200,3366
2564,2613,192.168.44.220,2026-08-07 00:04:48-03:00,GET,/api/products,HTTP/1.1,200,3336
2565,2614,192.168.181.124,2026-08-07 00:04:52-03:00,GET,/api/users,HTTP/1.1,200,1325
2566,2615,192.168.37.35,2026-08-07 00:04:56-03:00,GET,/api/orders,HTTP/1.1,500,2037
2567,2616,192.168.41.129,2026-08-07 00:04:58-03:00,PUT,/api/users,HTTP/1.1,200,359
2568,2617,192.168.161.237,2026-08-07 00:04:58-03:00,GET,/health,HTTP/1.1,404,988
2569,2618,192.168.56.225,2026-08-07 00:05:02-03:00,GET,/api/users/8,HTTP/1.1,200,2097
2570,2619,192.168.153.220,2026-08-07 00:05:02-03:00,GET,/api/products,HTTP/2,200,81
2571,2620,192.168.195.109,2026-08-07 00:05:02-03:00,GET,/api/products,HTTP/1.1,200,2684
2572,2621,192.168.55.156,2026-08-07 00:05:04-03:00,GET,/api/auth/login,HTTP/2,200,3834
2573,2622,192.168.55.156,2026-08-07 00:05:07-03:00,GET,/api/products,HTTP/1.1,200,3202
2574,2623,192.168.170.238,2026-08-07 00:05:11-03:00,GET,/api/users/6,HTTP/1.1,200,1017
2575,2624,192.168.181.124,2026-08-07 00:05:15-03:00,GET,/health,HTTP/1.1,200,3684
2576,2625,192.168.181.124,2026-08-07 00:05:18-03:00,GET,/health,HTTP/1.1,404,284
2577,2626,192.168.181.124,2026-08-07 00:05:20-03:00,GET,/api/orders,HTTP/1.1,200,1174
2578,2627,192.168.91.81,2026-08-07 00:05:20-03:00,PUT,/api/users/3,HTTP/1.1,404,1943
2579,2628,192.168.55.156,2026-08-07 00:05:24-03:00,GET,/health,HTTP/1.1,200,2335
2580,2629,192.168.35.32,2026-08-07 00:05:29-03:00,GET,/health,HTTP/1.1,200,1915
2581,2630,192.168.56.73,2026-08-07 00:05:29-03:00,GET,/api/products,HTTP/1.1,200,941
2582,2631,192.168.157.33,2026-08-07 00:05:34-03:00,GET,/api/users/4,HTTP/1.1,200,2202
2583,2632,192.168.125.189,2026-08-07 00:05:35-03:00,DELETE,/api/orders,HTTP/1.1,200,3315
2584,2633,192.168.103.186,2026-08-07 00:05:38-03:00,PATCH,/health,HTTP/1.1,200,1378
2585,2634,192.168.181.124,2026-08-07 00:05:43-03:00,GET,/api/users,HTTP/1.1,404,378
2586,2635,192.168.61.58,2026-08-07 00:05:45-03:00,GET,/api/users/3,HTTP/2,200,2307
2587,2636,192.168.37.35,2026-08-07 00:05:46-03:00,GET,/api/users,HTTP/1.1,200,2368
2588,2637,192.168.44.220,2026-08-07 00:05:49-03:00,POST,/api/users/1,HTTP/1.1,404,437
2589,2638,192.168.80.148,2026-08-07 00:05:50-03:00,GET,/health,HTTP/1.1,200,2998
2590,2639,192.168.55.156,2026-08-07 00:05:51-03:00,GET,/api/users,HTTP/1.1,404,4091
2591,2640,192.168.122.144,2026-08-07 00:05:53-03:00,PUT,/api/auth/login,HTTP/1.1,200,3843
2592,2641,192.168.181.124,2026-08-07 00:05:53-03:00,GET,/api/products,HTTP/1.1,200,408
2593,2642,192.168.35.32,2026-08-07 00:05:57-03:00,GET,/health,HTTP/1.1,200,2601
2594,2643,192.168.115.85,2026-08-07 00:06:01-03:00,POST,/api/users,HTTP/2,200,151
2595,2644,192.168.55.156,2026-08-07 00:06:04-03:00,POST,/api/users,HTTP/1.1,404,3155
2596,2645,192.168.44.220,2026-08-07 00:06:09-03:00,POST,/api/orders,HTTP/1.1,200,1343
2597,2646,192.168.55.156,2026-08-07 00:06:10-03:00,POST,/api/users/10,HTTP/1.1,500,3429
2598,2647,192.168.181.124,2026-08-07 00:06:10-03:00,GET,/api/users/3,HTTP/1.1,200,489
2599,2648,192.168.181.124,2026-08-07 00:06:15-03:00,GET,/api/users/1,HTTP/1.1,404,699
2600,2649,192.168.195.109,2026-08-07 00:06:19-03:00,GET,/health,HTTP/2,200,940
2601,2650,192.168.157.33,2026-08-07 00:06:19-03:00,PUT,/health,HTTP/2,200,950
2602,2652,192.168.56.225,2026-08-07 00:06:27-03:00,PUT,/health,HTTP/1.1,200,2317
2603,2653,192.168.103.186,2026-08-07 00:06:31-03:00,GET,/health,HTTP/1.1,404,836
2604,2654,192.168.122.144,2026-08-07 00:06:35-03:00,POST,/health,HTTP/1.1,200,1664
2605,2655,192.168.181.124,2026-08-07 00:06:36-03:00,GET,/api/users,HTTP/1.1,200,3907
2606,2656,192.168.161.237,2026-08-07 00:06:39-03:00,GET,/health,HTTP/2,200,1963
2607,2657,192.168.56.73,2026-08-07 00:06:43-03:00,DELETE,/health,HTTP/1.1,500,2488
2608,2658,192.168.37.35,2026-08-07 00:06:46-03:00,POST,/api/users,HTTP/1.1,200,3769
2609,2659,192.168.61.58,2026-08-07 00:06:47-03:00,GET,/health,HTTP/1.1,200,3571
2610,2660,192.168.35.32,2026-08-07 00:06:47-03:00,GET,/api/users/1,HTTP/1.1,200,1753
2611,2661,192.168.90.14,2026-08-07 00:06:50-03:00,GET,/health,HTTP/1.1,200,2368
2612,2662,192.168.56.73,2026-08-07 00:06:55-03:00,PATCH,/health,HTTP/1.1,200,3146
2613,2663,192.168.170.238,2026-08-07 00:06:57-03:00,GET,/api/users/6,HTTP/1.1,200,1533
2614,2664,192.168.35.32,2026-08-07 00:07:01-03:00,GET,/health,HTTP/1.1,200,2480
2615,2665,192.168.90.14,2026-08-07 00:07:03-03:00,GET,/health,HTTP/1.1,200,1494
2616,2666,192.168.189.173,2026-08-07 00:07:05-03:00,GET,/health,HTTP/1.1,200,2215
2617,2667,192.168.37.35,2026-08-07 00:07:06-03:00,GET,/api/users,HTTP/1.1,200,1120
2618,2668,192.168.153.220,2026-08-07 00:07:11-03:00,GET,/health,HTTP/1.1,200,2021
2619,2669,192.168.203.239,2026-08-07 00:07:11-03:00,GET,/api/users/8,HTTP/1.1,200,1943
2620,2670,192.168.157.33,2026-08-07 00:07:11-03:00,PUT,/health,HTTP/1.1,200,2541
2621,2671,192.168.44.220,2026-08-07 00:07:12-03:00,GET,/api/users,HTTP/2,200,2605
2622,2673,192.168.189.173,2026-08-07 00:07:18-03:00,GET,/api/users,HTTP/1.1,404,678
2623,2674,192.168.44.220,2026-08-07 00:07:20-03:00,GET,/api/users/7,HTTP/1.1,200,336
2624,2675,192.168.203.239,2026-08-07 00:07:25-03:00,GET,/api/users,HTTP/1.1,500,3971
2625,2676,192.168.115.85,2026-08-07 00:07:27-03:00,GET,/health,HTTP/1.0,404,457
2626,2677,192.168.55.156,2026-08-07 00:07:32-03:00,GET,/health,HTTP/1.1,200,2779
2627,2678,192.168.154.238,2026-08-07 00:07:34-03:00,PATCH,/api/orders,HTTP/1.1,200,3978
2628,2679,192.168.55.156,2026-08-07 00:07:34-03:00,GET,/health,HTTP/1.1,200,3631
2629,2680,192.168.91.81,2026-08-07 00:07:37-03:00,GET,/api/users/4,HTTP/2,500,1774
2630,2681,192.168.35.32,2026-08-07 00:07:39-03:00,PUT,/health,HTTP/1.1,200,3137
2631,2682,192.168.55.156,2026-08-07 00:07:42-03:00,POST,/health,HTTP/1.1,200,1291
2632,2683,192.168.115.85,2026-08-07 00:07:43-03:00,GET,/health,HTTP/2,200,3910
2633,2684,192.168.153.220,2026-08-07 00:07:47-03:00,GET,/api/users,HTTP/1.1,200,3918
2634,2685,192.168.170.238,2026-08-07 00:07:47-03:00,DELETE,/health,HTTP/2,200,2852
2635,2686,192.168.161.237,2026-08-07 00:07:50-03:00,GET,/api/users/6,HTTP/1.1,200,3148
2636,2687,192.168.162.5,2026-08-07 00:07:54-03:00,GET,/health,HTTP/2,200,2151
2637,2688,192.168.207.120,2026-08-07 00:07:54-03:00,GET,/health,HTTP/1.1,200,1429
2638,2689,192.168.104.31,2026-08-07 00:07:56-03:00,GET,/health,HTTP/1.1,200,3610
2639,2690,192.168.125.189,2026-08-07 00:08:01-03:00,GET,/api/users,HTTP/2,404,2867
2640,2691,192.168.122.144,2026-08-07 00:08:04-03:00,GET,/api/users,HTTP/1.1,200,3073
2641,2692,192.168.56.73,2026-08-07 00:08:08-03:00,POST,/health,HTTP/1.1,500,2141
2642,2693,192.168.55.156,2026-08-07 00:08:09-03:00,GET,/health,HTTP/1.1,200,482
2643,2694,192.168.55.156,2026-08-07 00:08:11-03:00,GET,/api/users/2,HTTP/1.1,200,2773
2644,2695,192.168.35.32,2026-08-07 00:08:16-03:00,GET,/api/orders,HTTP/1.1,200,787
2645,2696,192.168.80.148,2026-08-07 00:08:21-03:00,GET,/api/products,HTTP/1.1,200,1906
2646,2697,192.168.154.238,2026-08-07 00:08:26-03:00,GET,/api/users,HTTP/1.1,404,2677
2647,2698,192.168.122.144,2026-08-07 00:08:29-03:00,GET,/api/orders,HTTP/1.1,200,3837
2648,2699,192.168.35.32,2026-08-07 00:08:31-03:00,GET,/api/orders,HTTP/1.1,200,4030
2649,2700,192.168.90.14,2026-08-07 00:08:34-03:00,POST,/api/auth/login,HTTP/1.1,200,3259
2650,2701,192.168.44.220,2026-08-07 00:08:36-03:00,GET,/health,HTTP/1.1,200,1822
2651,2702,192.168.125.189,2026-08-07 00:08:40-03:00,GET,/health,HTTP/1.1,404,1626
2652,2703,192.168.41.129,2026-08-07 00:08:41-03:00,GET,/api/orders,HTTP/1.1,200,3410
2653,2704,192.168.56.225,2026-08-07 00:08:45-03:00,GET,/api/orders,HTTP/1.1,200,3627
2654,2705,192.168.35.32,2026-08-07 00:08:49-03:00,GET,/api/orders,HTTP/1.1,200,2004
2655,2706,192.168.55.156,2026-08-07 00:08:51-03:00,DELETE,/api/users/2,HTTP/2,200,336
2656,2707,192.168.55.156,2026-08-07 00:08:53-03:00,GET,/health,HTTP/1.1,404,3136
2657,2708,192.168.181.124,2026-08-07 00:08:58-03:00,POST,/api/products,HTTP/1.1,200,1488
2658,2709,192.168.195.109,2026-08-07 00:09:01-03:00,GET,/api/users,HTTP/1.1,404,1245
2659,2710,192.168.35.32,2026-08-07 00:09:06-03:00,POST,/api/users,HTTP/1.1,200,1546
2660,2711,192.168.44.220,2026-08-07 00:09:08-03:00,GET,/api/users,HTTP/1.1,200,1211
2661,2712,192.168.125.189,2026-08-07 00:09:10-03:00,GET,/api/users/8,HTTP/1.1,200,1599
2662,2713,192.168.41.129,2026-08-07 00:09:15-03:00,GET,/api/users,HTTP/1.1,200,1444
2663,2714,192.168.162.5,2026-08-07 00:09:18-03:00,GET,/health,HTTP/2,200,3516
2664,2715,192.168.203.239,2026-08-07 00:09:22-03:00,POST,/health,HTTP/1.1,404,2756
2665,2716,192.168.181.124,2026-08-07 00:09:25-03:00,GET,/health,HTTP/2,200,1029
2666,2717,192.168.55.156,2026-08-07 00:09:27-03:00,GET,/api/users,HTTP/1.1,200,2638
2667,2718,192.168.35.32,2026-08-07 00:09:32-03:00,GET,/health,HTTP/1.1,200,1965
2668,2719,192.168.56.73,2026-08-07 00:09:32-03:00,GET,/api/users,HTTP/1.1,200,1003
2669,2720,192.168.104.31,2026-08-07 00:09:32-03:00,GET,/api/users/2,HTTP/1.1,200,3986
